Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
-11,154,26.6111392974854,0,julsept,-2.902697292,669.980165,43.3514143016,4,0,40.845595,0.130164,0,0.012514936137884602
-11,154,28.1758193969727,0,octoberdec,-2.902697292,669.980165,43.3514143016,2,0.240168,26.430235,0.098941,0,0.04074187566080254
-11,154,29.1410541534424,0,janmarch,-2.902697292,669.980165,43.3514143016,2,0.06725,17.022369,0.094607,0,0.026390491733863274
-11,155,26.8115253448486,0,julsept,-2.8089072919999998,1081.866988,137.18694032,4,0,44.192343,0.148395,0,0.011594352855927926
-11,155,28.3014698028564,0,octoberdec,-2.8089072919999998,1081.866988,137.18694032,2,0.259428,30.384635,0.102533,0,0.034862562918162296
-11,155,27.9967670440674,0,apriljune,-2.8089072919999998,1081.866988,137.18694032,3,0.23684,34.071724,0.12777,0,0.01099963033733251
-11,156,28.3536071777344,0,octoberdec,-3.381183611,684.127017,243.2648736,2,0.252616,33.064441,0.101737,0,0.036227667930741184
-11,156,26.9905433654785,0,julsept,-3.381183611,684.127017,243.2648736,4,0,47.066533,0.150725,0,0.011281057970808646
-11,157,28.4147567749023,0,octoberdec,-2.198943125,1339.190628,247.2600448,2,0.236794,33.594445,0.102019,0,0.03530730111332672
-11,157,27.1596050262451,0,julsept,-2.198943125,1339.190628,247.2600448,4,0,48.190293,0.151406,0,0.010513483929296878
-11,158,28.4808330535889,0,octoberdec,-2.801276667,827.943121,142.84759824,2,0.173043,31.387818,0.120505,0,0.01855180712161106
-11,158,27.3213310241699,0,julsept,-2.801276667,827.943121,142.84759824,4,0.045861,46.890508,0.162779,0,0.010479893780240793
-11,158,29.26513671875,0,janmarch,-2.801276667,827.943121,142.84759824,2,0.132022,21.182624,0.091257,0,0.030583689989933296
-11,159,27.4424133300781,0,julsept,-3.165168403,991.49883,46.5091175088,4,0.063347,45.427408,0.179053,0,0.011613753796001757
-11,159,28.4833831787109,0,octoberdec,-3.165168403,991.49883,46.5091175088,2,0.091945,29.162844,0.131743,0,0.014994616795970715
-11,160,28.4428672790527,0,octoberdec,-3.810496667,1310.837541,31.901560583088,2,0.031089,28.162097,0.119246,0,0.01936164711916359
-11,161,27.5925331115723,0,julsept,-2.171265439,1705.820835,75.66562976,4,0.028064,42.298688,0.157584,0,0.008201520059775045
-11,161,28.4333763122559,0,octoberdec,-2.171265439,1705.820835,75.66562976,2,0.019406,29.232886,0.153051,0,0.014454684988710102
-11,162,28.4557132720947,0,octoberdec,-2.827019121,1460.790571,73.58145152,2,5.36e-4,31.276122,0.11791600000000001,0,0.019705422692648137
-11,162,29.2989330291748,0,janmarch,-2.827019121,1460.790571,73.58145152,2,0.00141,18.414563,0.118046,0,0.01037081709479442
-11,163,28.4858722686768,0,octoberdec,-3.084915625,791.846061,135.5297784,2,3.41e-4,33.323584,0.074907,0,0.11212847953422281
-11,163,27.6246776580811,0,julsept,-3.084915625,791.846061,135.5297784,4,0.001623,43.958604,0.105,0,0.01660912633154075
-11,163,29.3093814849854,0,janmarch,-3.084915625,791.846061,135.5297784,2,0.001582,20.467311,0.091457,0,0.028583578326263414
-11,166,27.7047443389893,0,julsept,-1.564838439,814.137835,29.555152354208,4,0.047635,45.444362,0.116364,0,0.011271962665725522
-11,167,27.7868690490723,0,julsept,-2.450737014,805.067804,65.5564664799999,4,0.062422,46.212219,0.09397,0,0.026260794601265968
-11,168,28.6051082611084,3,octoberdec,-3.574181389,292.186022,95.7489526400001,2,0.060189,35.288303,0.051736,1,0.28945074823745065
-11,169,28.7376518249512,0,apriljune,-3.632246597,530.239245,116.93593776,3,0.05415,39.089091,0.094444,0,0.02748545123773256
-11,171,28.7853584289551,0,apriljune,-4.202009028,607.341592,304.8788752,3,0.042078,38.08293,0.080458,0,0.05703989802390873
-11,172,28.7666358947754,0,apriljune,-3.885847569,563.171821,409.5388512,3,0.045905,36.407546,0.074805,0,0.07963627786806277
-11,173,28.7655143737793,0,apriljune,-4.676286111,393.049403,395.5975312,3,0.045707,35.752739,0.073814,0,0.08834174935692143
-11,178,29.0752029418945,0,apriljune,-4.694328264,192.483383,131.18762656,3,0.081101,35.011738,0.0595,0,0.17139492403594683
-12,144,27.6521892547607,0,octoberdec,-1.664694701,733.032067,109.73086288,2,0.081139,29.816342,0.129253,0,0.003963786157403891
-12,144,24.9492721557617,0,julsept,-1.664694701,733.032067,109.73086288,4,0.230863,56.71822,0.143805,0,0.0014260274506568158
-12,145,25.1004695892334,0,julsept,-1.779692153,354.476943,201.154096,4,0.224113,60.157299,0.119288,0,0.002486630820932485
-12,145,27.5256938934326,0,octoberdec,-1.779692153,354.476943,201.154096,2,0.084802,32.609453,0.103392,0,0.011636199531576717
-12,146,27.4076728820801,0,octoberdec,-2.275923472,589.15556,251.7004848,2,0.082709,35.546017,0.09902,0,0.019193797582984885
-12,146,25.2957210540771,0,julsept,-2.275923472,589.15556,251.7004848,4,0.212309,63.941958,0.128127,0,0.002637732287911899
-12,147,25.4484348297119,0,julsept,-2.847210694,480.876139,259.9647408,4,0.186883,64.701261,0.120623,0,0.003988254723738096
-12,147,27.3915576934814,0,octoberdec,-2.847210694,480.876139,259.9647408,2,0.098366,35.334197,0.094073,0,0.03023790863285509
-12,148,27.4578304290771,0,octoberdec,-2.698327222,558.665172,247.8945104,2,0.095058,31.608146,0.083832,0,0.05715585582338094
-12,148,25.5437545776367,0,julsept,-2.698327222,558.665172,247.8945104,4,0.163199,60.413506,0.123183,0,0.0047772387476555265
