Latitude,Longitude,SST,Number,season,Bathymetry,BathymetrySD,Dist2Coast,Season2,Nitrate,MLD,Chl,pa,Preds
6,-151,27.05716,0,janmarch,-5.142735,149.0498,816.0758,4,0.835192,51.59264,0.127433,0,0.057698996760898985
6,-151,27.87926,0,octoberdec,-5.142735,149.0498,816.0758,3,1.010978,40.27804,0.091782,0,0.09853096174254003
6,-152,27.96197,0,octoberdec,-5.157788,203.4097,731.475,3,0.994684,41.12586,0.091434,0,0.10410132709232676
6,-152,27.50363,0,apriljune,-5.157788,203.4097,731.475,1,0.911779,52.97277,0.157126,0,0.1367940742347127
6,-152,28.0553,1,julsept,-5.157788,203.4097,731.475,2,0.565274,40.07961,0.112922,1,0.11589316496735394
6,-152,27.15301,2,janmarch,-5.157788,203.4097,731.475,4,0.912458,54.09967,0.129626,1,0.060710288446498464
6,-153,27.5785,0,apriljune,-5.055182,152.8829,654.7854,1,0.930742,55.14592,0.166387,0,0.1301716245838583
6,-153,28.05811,0,octoberdec,-5.055182,152.8829,654.7854,3,1.06301,41.55108,0.093039,0,0.11139319873076384
6,-153,28.09504,0,julsept,-5.055182,152.8829,654.7854,2,0.589719,40.29936,0.112485,0,0.1263341808434193
6,-153,27.24901,0,janmarch,-5.055182,152.8829,654.7854,4,0.968111,56.48928,0.128931,0,0.0624848226170349
6,-154,28.14609,0,octoberdec,-4.897082,139.616,587.4697,3,1.097115,41.12634,0.091464,0,0.12013655779638832
6,-154,28.13719,1,julsept,-4.897082,139.616,587.4697,2,0.648507,39.09904,0.10771,1,0.1439215632438154
6,-154,27.31457,0,janmarch,-4.897082,139.616,587.4697,4,1.048572,57.94792,0.128154,0,0.06517435987598852
6,-154,27.65532,0,apriljune,-4.897082,139.616,587.4697,1,0.97604,55.83333,0.165075,0,0.1396020095573093
6,-155,27.71634,0,apriljune,-4.837316,255.7344,509.1443,1,1.003536,55.76412,0.159757,0,0.1612800067645948
6,-155,28.18657,0,octoberdec,-4.837316,255.7344,509.1443,3,1.127258,40.92814,0.087131,0,0.13069969721691915
6,-155,28.16881,1,julsept,-4.837316,255.7344,509.1443,2,0.705034,38.22525,0.10297,1,0.16363337081561347
6,-155,27.33972,0,janmarch,-4.837316,255.7344,509.1443,4,1.12363,58.54348,0.131257,0,0.06989448618861943
6,-156,27.76286,0,apriljune,-4.902878,110.5663,423.4314,1,1.02823,54.6019,0.16648,0,0.1767224567917993
6,-156,27.32955,0,janmarch,-4.902878,110.5663,423.4314,4,1.199867,57.84061,0.131917,0,0.08234895196132645
6,-156,28.17941,0,julsept,-4.902878,110.5663,423.4314,2,0.771299,37.21727,0.098618,0,0.18795965696870864
6,-157,28.13082,1,octoberdec,-4.773685,169.2741,350.6028,3,1.146173,39.8191,0.078556,1,0.16413846599862092
6,-157,27.31953,0,janmarch,-4.773685,169.2741,350.6028,4,1.268345,56.97127,0.12912,0,0.09870552404157842
6,-157,28.16349,0,julsept,-4.773685,169.2741,350.6028,2,0.854557,36.0109,0.090775,0,0.2116779100782495
6,-157,27.76314,0,apriljune,-4.773685,169.2741,350.6028,1,1.046976,53.1189,0.159223,0,0.2160911055375609
6,-158,28.12129,1,julsept,-4.16168,762.5451,286.5439,2,0.923113,35.63606,0.092338,1,0.23963718567067968
